year,state,district,block,school_code,school_name,grade,subject,level,percentage,n_students,is_simulated
2022,Odisha,Odisha,Block 10,ODIBLO0029,Govt Elementary School Block 10 Chak 29,3,math,subtraction,9.7,156,True
2022,Odisha,Odisha,Block 10,ODIBLO0029,Govt Elementary School Block 10 Chak 29,3,reading,story,9.2,156,True
2022,Odisha,Odisha,Block 1,ODIBLO0030,Govt Primary School Block 1 Tola 30,3,math,subtraction,28.9,204,True
2022,Odisha,Odisha,Block 1,ODIBLO0030,Govt Primary School Block 1 Tola 30,3,reading,story,26.4,204,True
2022,Odisha,Odisha,Block 2,ODIBLO0031,Govt Upper Primary School Block 2 Purwa 31,3,math,subtraction,31.4,179,True
2022,Odisha,Odisha,Block 2,ODIBLO0031,Govt Upper Primary School Block 2 Purwa 31,3,reading,story,25.1,179,True
2022,Odisha,Odisha,Block 3,ODIBLO0032,Panchayati Raj Primary School Block 3 Nagar 32,3,math,subtraction,33.7,194,True
2022,Odisha,Odisha,Block 3,ODIBLO0032,Panchayati Raj Primary School Block 3 Nagar 32,3,reading,story,27.4,194,True
2022,Odisha,Odisha,Block 4,ODIBLO0033,Govt Middle School Block 4 Colony 33,3,math,subtraction,37.1,241,True
2022,Odisha,Odisha,Block 4,ODIBLO0033,Govt Middle School Block 4 Colony 33,3,reading,story,11.9,241,True
2022,Odisha,Odisha,Block 5,ODIBLO0034,Govt Elementary School Block 5 Ward 34,3,math,subtraction,28.0,160,True
2022,Odisha,Odisha,Block 5,ODIBLO0034,Govt Elementary School Block 5 Ward 34,3,reading,story,32.1,160,True
2022,Odisha,Odisha,Block 6,ODIBLO0035,Govt Primary School Block 6 Basti 35,3,math,subtraction,11.4,123,True
2022,Odisha,Odisha,Block 6,ODIBLO0035,Govt Primary School Block 6 Basti 35,3,reading,story,24.4,123,True
2022,Odisha,Odisha,Block 7,ODIBLO0036,Govt Upper Primary School Block 7 Khurd 36,3,math,subtraction,31.1,175,True
2022,Odisha,Odisha,Block 7,ODIBLO0036,Govt Upper Primary School Block 7 Khurd 36,3,reading,story,37.4,175,True
2022,Odisha,Odisha,Block 8,ODIBLO0037,Panchayati Raj Primary School Block 8 Kalan 37,3,math,subtraction,33.7,105,True
2022,Odisha,Odisha,Block 8,ODIBLO0037,Panchayati Raj Primary School Block 8 Kalan 37,3,reading,story,26.2,105,True
2022,Odisha,Odisha,Block 9,ODIBLO0038,Govt Middle School Block 9 Pura 38,3,math,subtraction,25.0,84,True
2022,Odisha,Odisha,Block 9,ODIBLO0038,Govt Middle School Block 9 Pura 38,3,reading,story,28.0,84,True
2022,Odisha,Odisha,Block 10,ODIBLO0039,Govt Elementary School Block 10 Chak 39,3,math,subtraction,34.0,154,True
2022,Odisha,Odisha,Block 10,ODIBLO0039,Govt Elementary School Block 10 Chak 39,3,reading,story,26.3,154,True
2022,Odisha,Odisha,Block 1,ODIBLO0040,Govt Primary School Block 1 Tola 40,3,math,subtraction,35.5,97,True
2022,Odisha,Odisha,Block 1,ODIBLO0040,Govt Primary School Block 1 Tola 40,3,reading,story,33.1,97,True
2022,Odisha,Odisha,Block 2,ODIBLO0041,Govt Upper Primary School Block 2 Purwa 41,3,math,subtraction,37.9,46,True
2022,Odisha,Odisha,Block 2,ODIBLO0041,Govt Upper Primary School Block 2 Purwa 41,3,reading,story,47.7,46,True
2022,Odisha,Odisha,Block 3,ODIBLO0042,Panchayati Raj Primary School Block 3 Nagar 42,3,math,subtraction,22.6,55,True
2022,Odisha,Odisha,Block 3,ODIBLO0042,Panchayati Raj Primary School Block 3 Nagar 42,3,reading,story,31.3,55,True
2022,Odisha,Odisha,Block 4,ODIBLO0043,Govt Middle School Block 4 Colony 43,3,math,subtraction,31.0,108,True
2022,Odisha,Odisha,Block 4,ODIBLO0043,Govt Middle School Block 4 Colony 43,3,reading,story,32.2,108,True
2022,Odisha,Odisha,Block 5,ODIBLO0044,Govt Elementary School Block 5 Ward 44,3,math,subtraction,11.6,45,True
2022,Odisha,Odisha,Block 5,ODIBLO0044,Govt Elementary School Block 5 Ward 44,3,reading,story,40.3,45,True
2022,Odisha,Odisha,Block 6,ODIBLO0045,Govt Primary School Block 6 Basti 45,3,math,subtraction,43.5,90,True
2022,Odisha,Odisha,Block 6,ODIBLO0045,Govt Primary School Block 6 Basti 45,3,reading,story,31.8,90,True
2022,Odisha,Odisha,Block 7,ODIBLO0046,Govt Upper Primary School Block 7 Khurd 46,3,math,subtraction,24.6,52,True
2022,Odisha,Odisha,Block 7,ODIBLO0046,Govt Upper Primary School Block 7 Khurd 46,3,reading,story,26.8,52,True
2022,Odisha,Odisha,Block 8,ODIBLO0047,Panchayati Raj Primary School Block 8 Kalan 47,3,math,subtraction,33.1,211,True
2022,Odisha,Odisha,Block 8,ODIBLO0047,Panchayati Raj Primary School Block 8 Kalan 47,3,reading,story,32.4,211,True
2022,Odisha,Odisha,Block 9,ODIBLO0048,Govt Middle School Block 9 Pura 48,3,math,subtraction,32.4,82,True
2022,Odisha,Odisha,Block 9,ODIBLO0048,Govt Middle School Block 9 Pura 48,3,reading,story,34.8,82,True
2022,Odisha,Odisha,Block 1,ODIBLO0000,Govt Primary School Block 1 Tola 0,5,math,division,16.9,146,True
2022,Odisha,Odisha,Block 1,ODIBLO0000,Govt Primary School Block 1 Tola 0,5,reading,story,57.9,146,True
2022,Odisha,Odisha,Block 2,ODIBLO0001,Govt Upper Primary School Block 2 Purwa 1,5,math,division,42.8,73,True
2022,Odisha,Odisha,Block 2,ODIBLO0001,Govt Upper Primary School Block 2 Purwa 1,5,reading,story,50.2,73,True
2022,Odisha,Odisha,Block 3,ODIBLO0002,Panchayati Raj Primary School Block 3 Nagar 2,5,math,division,17.8,120,True
2022,Odisha,Odisha,Block 3,ODIBLO0002,Panchayati Raj Primary School Block 3 Nagar 2,5,reading,story,50.1,120,True
2022,Odisha,Odisha,Block 4,ODIBLO0003,Govt Middle School Block 4 Colony 3,5,math,division,20.3,87,True
2022,Odisha,Odisha,Block 4,ODIBLO0003,Govt Middle School Block 4 Colony 3,5,reading,story,62.8,87,True
2022,Odisha,Odisha,Block 5,ODIBLO0004,Govt Elementary School Block 5 Ward 4,5,math,division,25.2,236,True
2022,Odisha,Odisha,Block 5,ODIBLO0004,Govt Elementary School Block 5 Ward 4,5,reading,story,60.9,236,True
2022,Odisha,Odisha,Block 6,ODIBLO0005,Govt Primary School Block 6 Basti 5,5,math,division,41.0,104,True
2022,Odisha,Odisha,Block 6,ODIBLO0005,Govt Primary School Block 6 Basti 5,5,reading,story,50.1,104,True
2022,Odisha,Odisha,Block 7,ODIBLO0006,Govt Upper Primary School Block 7 Khurd 6,5,math,division,32.7,225,True
2022,Odisha,Odisha,Block 7,ODIBLO0006,Govt Upper Primary School Block 7 Khurd 6,5,reading,story,42.8,225,True
2022,Odisha,Odisha,Block 8,ODIBLO0007,Panchayati Raj Primary School Block 8 Kalan 7,5,math,division,27.1,96,True
2022,Odisha,Odisha,Block 8,ODIBLO0007,Panchayati Raj Primary School Block 8 Kalan 7,5,reading,story,69.7,96,True
2022,Odisha,Odisha,Block 9,ODIBLO0008,Govt Middle School Block 9 Pura 8,5,math,division,33.8,123,True
2022,Odisha,Odisha,Block 9,ODIBLO0008,Govt Middle School Block 9 Pura 8,5,reading,story,55.1,123,True
2022,Odisha,Odisha,Block 10,ODIBLO0009,Govt Elementary School Block 10 Chak 9,5,math,division,24.6,127,True
2022,Odisha,Odisha,Block 10,ODIBLO0009,Govt Elementary School Block 10 Chak 9,5,reading,story,52.4,127,True
2022,Odisha,Odisha,Block 1,ODIBLO0010,Govt Primary School Block 1 Tola 10,5,math,division,31.1,239,True
2022,Odisha,Odisha,Block 1,ODIBLO0010,Govt Primary School Block 1 Tola 10,5,reading,story,56.8,239,True
2022,Odisha,Odisha,Block 2,ODIBLO0011,Govt Upper Primary School Block 2 Purwa 11,5,math,division,40.5,58,True
2022,Odisha,Odisha,Block 2,ODIBLO0011,Govt Upper Primary School Block 2 Purwa 11,5,reading,story,47.8,58,True
2022,Odisha,Odisha,Block 3,ODIBLO0012,Panchayati Raj Primary School Block 3 Nagar 12,5,math,division,42.0,78,True
2022,Odisha,Odisha,Block 3,ODIBLO0012,Panchayati Raj Primary School Block 3 Nagar 12,5,reading,story,51.6,78,True
2022,Odisha,Odisha,Block 4,ODIBLO0013,Govt Middle School Block 4 Colony 13,5,math,division,34.1,88,True
2022,Odisha,Odisha,Block 4,ODIBLO0013,Govt Middle School Block 4 Colony 13,5,reading,story,43.5,88,True
2022,Odisha,Odisha,Block 5,ODIBLO0014,Govt Elementary School Block 5 Ward 14,5,math,division,16.2,168,True
2022,Odisha,Odisha,Block 5,ODIBLO0014,Govt Elementary School Block 5 Ward 14,5,reading,story,51.0,168,True
2022,Odisha,Odisha,Block 6,ODIBLO0015,Govt Primary School Block 6 Basti 15,5,math,division,20.3,48,True
2022,Odisha,Odisha,Block 6,ODIBLO0015,Govt Primary School Block 6 Basti 15,5,reading,story,42.5,48,True
2022,Odisha,Odisha,Block 7,ODIBLO0016,Govt Upper Primary School Block 7 Khurd 16,5,math,division,5.5,237,True
2022,Odisha,Odisha,Block 7,ODIBLO0016,Govt Upper Primary School Block 7 Khurd 16,5,reading,story,40.0,237,True
2022,Odisha,Odisha,Block 8,ODIBLO0017,Panchayati Raj Primary School Block 8 Kalan 17,5,math,division,33.1,130,True
2022,Odisha,Odisha,Block 8,ODIBLO0017,Panchayati Raj Primary School Block 8 Kalan 17,5,reading,story,53.5,130,True
2022,Odisha,Odisha,Block 9,ODIBLO0018,Govt Middle School Block 9 Pura 18,5,math,division,31.0,73,True
2022,Odisha,Odisha,Block 9,ODIBLO0018,Govt Middle School Block 9 Pura 18,5,reading,story,42.5,73,True
2022,Odisha,Odisha,Block 10,ODIBLO0019,Govt Elementary School Block 10 Chak 19,5,math,division,32.6,106,True
2022,Odisha,Odisha,Block 10,ODIBLO0019,Govt Elementary School Block 10 Chak 19,5,reading,story,49.4,106,True
2022,Odisha,Odisha,Block 1,ODIBLO0020,Govt Primary School Block 1 Tola 20,5,math,division,25.3,89,True
2022,Odisha,Odisha,Block 1,ODIBLO0020,Govt Primary School Block 1 Tola 20,5,reading,story,73.4,89,True
2022,Odisha,Odisha,Block 2,ODIBLO0021,Govt Upper Primary School Block 2 Purwa 21,5,math,division,19.3,75,True
2022,Odisha,Odisha,Block 2,ODIBLO0021,Govt Upper Primary School Block 2 Purwa 21,5,reading,story,52.4,75,True
2022,Odisha,Odisha,Block 3,ODIBLO0022,Panchayati Raj Primary School Block 3 Nagar 22,5,math,division,17.4,152,True
2022,Odisha,Odisha,Block 3,ODIBLO0022,Panchayati Raj Primary School Block 3 Nagar 22,5,reading,story,36.1,152,True
2022,Odisha,Odisha,Block 4,ODIBLO0023,Govt Middle School Block 4 Colony 23,5,math,division,20.7,190,True
2022,Odisha,Odisha,Block 4,ODIBLO0023,Govt Middle School Block 4 Colony 23,5,reading,story,57.2,190,True
2022,Odisha,Odisha,Block 5,ODIBLO0024,Govt Elementary School Block 5 Ward 24,5,math,division,24.0,147,True
2022,Odisha,Odisha,Block 5,ODIBLO0024,Govt Elementary School Block 5 Ward 24,5,reading,story,58.6,147,True
2022,Odisha,Odisha,Block 6,ODIBLO0025,Govt Primary School Block 6 Basti 25,5,math,division,18.8,125,True
2022,Odisha,Odisha,Block 6,ODIBLO0025,Govt Primary School Block 6 Basti 25,5,reading,story,49.6,125,True
2022,Odisha,Odisha,Block 7,ODIBLO0026,Govt Upper Primary School Block 7 Khurd 26,5,math,division,29.0,107,True
2022,Odisha,Odisha,Block 7,ODIBLO0026,Govt Upper Primary School Block 7 Khurd 26,5,reading,story,52.5,107,True
2022,Odisha,Odisha,Block 8,ODIBLO0027,Panchayati Raj Primary School Block 8 Kalan 27,5,math,division,33.3,163,True
2022,Odisha,Odisha,Block 8,ODIBLO0027,Panchayati Raj Primary School Block 8 Kalan 27,5,reading,story,40.1,163,True
2022,Odisha,Odisha,Block 9,ODIBLO0028,Govt Middle School Block 9 Pura 28,5,math,division,14.6,84,True
2022,Odisha,Odisha,Block 9,ODIBLO0028,Govt Middle School Block 9 Pura 28,5,reading,story,48.2,84,True
2022,Odisha,Odisha,Block 10,ODIBLO0029,Govt Elementary School Block 10 Chak 29,5,math,division,39.4,43,True
2022,Odisha,Odisha,Block 10,ODIBLO0029,Govt Elementary School Block 10 Chak 29,5,reading,story,47.5,43,True
2022,Odisha,Odisha,Block 1,ODIBLO0030,Govt Primary School Block 1 Tola 30,5,math,division,20.0,226,True
2022,Odisha,Odisha,Block 1,ODIBLO0030,Govt Primary School Block 1 Tola 30,5,reading,story,35.9,226,True
2022,Odisha,Odisha,Block 2,ODIBLO0031,Govt Upper Primary School Block 2 Purwa 31,5,math,division,14.4,86,True
2022,Odisha,Odisha,Block 2,ODIBLO0031,Govt Upper Primary School Block 2 Purwa 31,5,reading,story,56.4,86,True
2022,Odisha,Odisha,Block 3,ODIBLO0032,Panchayati Raj Primary School Block 3 Nagar 32,5,math,division,28.9,49,True
2022,Odisha,Odisha,Block 3,ODIBLO0032,Panchayati Raj Primary School Block 3 Nagar 32,5,reading,story,50.6,49,True
2022,Odisha,Odisha,Block 4,ODIBLO0033,Govt Middle School Block 4 Colony 33,5,math,division,21.3,189,True
2022,Odisha,Odisha,Block 4,ODIBLO0033,Govt Middle School Block 4 Colony 33,5,reading,story,52.4,189,True
2022,Odisha,Odisha,Block 5,ODIBLO0034,Govt Elementary School Block 5 Ward 34,5,math,division,33.7,144,True
2022,Odisha,Odisha,Block 5,ODIBLO0034,Govt Elementary School Block 5 Ward 34,5,reading,story,44.1,144,True
2022,Odisha,Odisha,Block 6,ODIBLO0035,Govt Primary School Block 6 Basti 35,5,math,division,22.6,209,True
2022,Odisha,Odisha,Block 6,ODIBLO0035,Govt Primary School Block 6 Basti 35,5,reading,story,45.9,209,True
2022,Odisha,Odisha,Block 7,ODIBLO0036,Govt Upper Primary School Block 7 Khurd 36,5,math,division,31.0,203,True
2022,Odisha,Odisha,Block 7,ODIBLO0036,Govt Upper Primary School Block 7 Khurd 36,5,reading,story,26.8,203,True
2022,Odisha,Odisha,Block 8,ODIBLO0037,Panchayati Raj Primary School Block 8 Kalan 37,5,math,division,28.4,187,True
2022,Odisha,Odisha,Block 8,ODIBLO0037,Panchayati Raj Primary School Block 8 Kalan 37,5,reading,story,34.7,187,True
2022,Odisha,Odisha,Block 9,ODIBLO0038,Govt Middle School Block 9 Pura 38,5,math,division,25.1,214,True
2022,Odisha,Odisha,Block 9,ODIBLO0038,Govt Middle School Block 9 Pura 38,5,reading,story,47.2,214,True
2022,Odisha,Odisha,Block 10,ODIBLO0039,Govt Elementary School Block 10 Chak 39,5,math,division,30.6,227,True
2022,Odisha,Odisha,Block 10,ODIBLO0039,Govt Elementary School Block 10 Chak 39,5,reading,story,56.9,227,True
2022,Odisha,Odisha,Block 1,ODIBLO0040,Govt Primary School Block 1 Tola 40,5,math,division,18.8,109,True
2022,Odisha,Odisha,Block 1,ODIBLO0040,Govt Primary School Block 1 Tola 40,5,reading,story,50.1,109,True
2022,Odisha,Odisha,Block 2,ODIBLO0041,Govt Upper Primary School Block 2 Purwa 41,5,math,division,12.2,214,True
2022,Odisha,Odisha,Block 2,ODIBLO0041,Govt Upper Primary School Block 2 Purwa 41,5,reading,story,46.1,214,True
2022,Odisha,Odisha,Block 3,ODIBLO0042,Panchayati Raj Primary School Block 3 Nagar 42,5,math,division,12.5,88,True
2022,Odisha,Odisha,Block 3,ODIBLO0042,Panchayati Raj Primary School Block 3 Nagar 42,5,reading,story,47.3,88,True
2022,Odisha,Odisha,Block 4,ODIBLO0043,Govt Middle School Block 4 Colony 43,5,math,division,20.8,54,True
2022,Odisha,Odisha,Block 4,ODIBLO0043,Govt Middle School Block 4 Colony 43,5,reading,story,68.4,54,True
2022,Punjab,Punjab,Block 1,PUNBLO0000,Govt Primary School Block 1 Tola 0,3,math,subtraction,26.8,153,True
2022,Punjab,Punjab,Block 1,PUNBLO0000,Govt Primary School Block 1 Tola 0,3,reading,story,17.0,153,True
2022,Punjab,Punjab,Block 2,PUNBLO0001,Govt Upper Primary School Block 2 Purwa 1,3,math,subtraction,33.5,41,True
2022,Punjab,Punjab,Block 2,PUNBLO0001,Govt Upper Primary School Block 2 Purwa 1,3,reading,story,18.3,41,True
2022,Punjab,Punjab,Block 3,PUNBLO0002,Panchayati Raj Primary School Block 3 Nagar 2,3,math,subtraction,40.0,145,True
2022,Punjab,Punjab,Block 3,PUNBLO0002,Panchayati Raj Primary School Block 3 Nagar 2,3,reading,story,28.7,145,True
2022,Punjab,Punjab,Block 4,PUNBLO0003,Govt Middle School Block 4 Colony 3,3,math,subtraction,28.1,224,True
2022,Punjab,Punjab,Block 4,PUNBLO0003,Govt Middle School Block 4 Colony 3,3,reading,story,28.5,224,True
2022,Punjab,Punjab,Block 5,PUNBLO0004,Govt Elementary School Block 5 Ward 4,3,math,subtraction,29.2,238,True
2022,Punjab,Punjab,Block 5,PUNBLO0004,Govt Elementary School Block 5 Ward 4,3,reading,story,39.4,238,True
2022,Punjab,Punjab,Block 6,PUNBLO0005,Govt Primary School Block 6 Basti 5,3,math,subtraction,31.2,199,True
2022,Punjab,Punjab,Block 6,PUNBLO0005,Govt Primary School Block 6 Basti 5,3,reading,story,22.2,199,True
2022,Punjab,Punjab,Block 7,PUNBLO0006,Govt Upper Primary School Block 7 Khurd 6,3,math,subtraction,26.5,44,True
2022,Punjab,Punjab,Block 7,PUNBLO0006,Govt Upper Primary School Block 7 Khurd 6,3,reading,story,28.4,44,True
2022,Punjab,Punjab,Block 8,PUNBLO0007,Panchayati Raj Primary School Block 8 Kalan 7,3,math,subtraction,24.9,249,True
2022,Punjab,Punjab,Block 8,PUNBLO0007,Panchayati Raj Primary School Block 8 Kalan 7,3,reading,story,27.4,249,True
2022,Punjab,Punjab,Block 9,PUNBLO0008,Govt Middle School Block 9 Pura 8,3,math,subtraction,32.8,236,True
2022,Punjab,Punjab,Block 9,PUNBLO0008,Govt Middle School Block 9 Pura 8,3,reading,story,29.5,236,True
2022,Punjab,Punjab,Block 10,PUNBLO0009,Govt Elementary School Block 10 Chak 9,3,math,subtraction,22.8,182,True
2022,Punjab,Punjab,Block 10,PUNBLO0009,Govt Elementary School Block 10 Chak 9,3,reading,story,14.0,182,True
2022,Punjab,Punjab,Block 1,PUNBLO0010,Govt Primary School Block 1 Tola 10,3,math,subtraction,31.4,88,True
2022,Punjab,Punjab,Block 1,PUNBLO0010,Govt Primary School Block 1 Tola 10,3,reading,story,18.2,88,True
2022,Punjab,Punjab,Block 2,PUNBLO0011,Govt Upper Primary School Block 2 Purwa 11,3,math,subtraction,20.4,245,True
2022,Punjab,Punjab,Block 2,PUNBLO0011,Govt Upper Primary School Block 2 Purwa 11,3,reading,story,22.7,245,True
2022,Punjab,Punjab,Block 3,PUNBLO0012,Panchayati Raj Primary School Block 3 Nagar 12,3,math,subtraction,21.0,98,True
2022,Punjab,Punjab,Block 3,PUNBLO0012,Panchayati Raj Primary School Block 3 Nagar 12,3,reading,story,33.1,98,True
2022,Punjab,Punjab,Block 4,PUNBLO0013,Govt Middle School Block 4 Colony 13,3,math,subtraction,32.5,164,True
2022,Punjab,Punjab,Block 4,PUNBLO0013,Govt Middle School Block 4 Colony 13,3,reading,story,23.6,164,True
2022,Punjab,Punjab,Block 5,PUNBLO0014,Govt Elementary School Block 5 Ward 14,3,math,subtraction,12.8,209,True
2022,Punjab,Punjab,Block 5,PUNBLO0014,Govt Elementary School Block 5 Ward 14,3,reading,story,22.2,209,True
2022,Punjab,Punjab,Block 6,PUNBLO0015,Govt Primary School Block 6 Basti 15,3,math,subtraction,33.3,110,True
2022,Punjab,Punjab,Block 6,PUNBLO0015,Govt Primary School Block 6 Basti 15,3,reading,story,31.9,110,True
2022,Punjab,Punjab,Block 7,PUNBLO0016,Govt Upper Primary School Block 7 Khurd 16,3,math,subtraction,34.0,156,True
2022,Punjab,Punjab,Block 7,PUNBLO0016,Govt Upper Primary School Block 7 Khurd 16,3,reading,story,37.7,156,True
2022,Punjab,Punjab,Block 8,PUNBLO0017,Panchayati Raj Primary School Block 8 Kalan 17,3,math,subtraction,25.6,180,True
2022,Punjab,Punjab,Block 8,PUNBLO0017,Panchayati Raj Primary School Block 8 Kalan 17,3,reading,story,35.6,180,True
2022,Punjab,Punjab,Block 9,PUNBLO0018,Govt Middle School Block 9 Pura 18,3,math,subtraction,32.6,130,True
2022,Punjab,Punjab,Block 9,PUNBLO0018,Govt Middle School Block 9 Pura 18,3,reading,story,24.1,130,True
2022,Punjab,Punjab,Block 10,PUNBLO0019,Govt Elementary School Block 10 Chak 19,3,math,subtraction,36.3,134,True
2022,Punjab,Punjab,Block 10,PUNBLO0019,Govt Elementary School Block 10 Chak 19,3,reading,story,24.6,134,True
2022,Punjab,Punjab,Block 1,PUNBLO0020,Govt Primary School Block 1 Tola 20,3,math,subtraction,24.9,143,True
2022,Punjab,Punjab,Block 1,PUNBLO0020,Govt Primary School Block 1 Tola 20,3,reading,story,38.2,143,True
2022,Punjab,Punjab,Block 2,PUNBLO0021,Govt Upper Primary School Block 2 Purwa 21,3,math,subtraction,31.3,126,True
2022,Punjab,Punjab,Block 2,PUNBLO0021,Govt Upper Primary School Block 2 Purwa 21,3,reading,story,32.4,126,True
2022,Punjab,Punjab,Block 3,PUNBLO0022,Panchayati Raj Primary School Block 3 Nagar 22,3,math,subtraction,39.0,227,True
2022,Punjab,Punjab,Block 3,PUNBLO0022,Panchayati Raj Primary School Block 3 Nagar 22,3,reading,story,31.2,227,True
2022,Punjab,Punjab,Block 4,PUNBLO0023,Govt Middle School Block 4 Colony 23,3,math,subtraction,35.2,87,True
2022,Punjab,Punjab,Block 4,PUNBLO0023,Govt Middle School Block 4 Colony 23,3,reading,story,31.3,87,True
2022,Punjab,Punjab,Block 5,PUNBLO0024,Govt Elementary School Block 5 Ward 24,3,math,subtraction,24.5,237,True
2022,Punjab,Punjab,Block 5,PUNBLO0024,Govt Elementary School Block 5 Ward 24,3,reading,story,42.6,237,True
2022,Punjab,Punjab,Block 6,PUNBLO0025,Govt Primary School Block 6 Basti 25,3,math,subtraction,33.9,104,True
2022,Punjab,Punjab,Block 6,PUNBLO0025,Govt Primary School Block 6 Basti 25,3,reading,story,14.3,104,True
2022,Punjab,Punjab,Block 7,PUNBLO0026,Govt Upper Primary School Block 7 Khurd 26,3,math,subtraction,30.2,187,True
2022,Punjab,Punjab,Block 7,PUNBLO0026,Govt Upper Primary School Block 7 Khurd 26,3,reading,story,21.2,187,True
2022,Punjab,Punjab,Block 8,PUNBLO0027,Panchayati Raj Primary School Block 8 Kalan 27,3,math,subtraction,34.2,76,True
2022,Punjab,Punjab,Block 8,PUNBLO0027,Panchayati Raj Primary School Block 8 Kalan 27,3,reading,story,17.7,76,True
2022,Punjab,Punjab,Block 9,PUNBLO0028,Govt Middle School Block 9 Pura 28,3,math,subtraction,30.8,227,True
2022,Punjab,Punjab,Block 9,PUNBLO0028,Govt Middle School Block 9 Pura 28,3,reading,story,38.8,227,True
2022,Punjab,Punjab,Block 10,PUNBLO0029,Govt Elementary School Block 10 Chak 29,3,math,subtraction,23.4,91,True
2022,Punjab,Punjab,Block 10,PUNBLO0029,Govt Elementary School Block 10 Chak 29,3,reading,story,34.0,91,True
2022,Punjab,Punjab,Block 1,PUNBLO0030,Govt Primary School Block 1 Tola 30,3,math,subtraction,31.8,185,True
2022,Punjab,Punjab,Block 1,PUNBLO0030,Govt Primary School Block 1 Tola 30,3,reading,story,27.7,185,True
2022,Punjab,Punjab,Block 2,PUNBLO0031,Govt Upper Primary School Block 2 Purwa 31,3,math,subtraction,24.0,205,True
2022,Punjab,Punjab,Block 2,PUNBLO0031,Govt Upper Primary School Block 2 Purwa 31,3,reading,story,21.6,205,True
2022,Punjab,Punjab,Block 3,PUNBLO0032,Panchayati Raj Primary School Block 3 Nagar 32,3,math,subtraction,25.3,133,True
